1.171199000000000000e+06,3.416870000000000000e+05,-6.615000000000000000e+03,6.108120000000000000e+06
1.171090000000000000e+06,3.414680000000000000e+05,-6.510000000000000000e+03,1.583316000000000000e+07
1.171275000000000000e+06,3.416920000000000000e+05,-6.448000000000000000e+03,1.644132000000000000e+07
1.171205000000000000e+06,3.416000000000000000e+05,-6.389000000000000000e+03,1.745586000000000000e+07
1.171146000000000000e+06,3.415850000000000000e+05,-6.402000000000000000e+03,1.745604000000000000e+07
1.171116000000000000e+06,3.416320000000000000e+05,-6.639000000000000000e+03,2.009298000000000000e+07
1.171225000000000000e+06,3.416720000000000000e+05,-6.640000000000000000e+03,2.013222000000000000e+07
1.171181000000000000e+06,3.415030000000000000e+05,-6.737000000000000000e+03,2.396316000000000000e+07
1.171140000000000000e+06,3.413800000000000000e+05,-6.706000000000000000e+03,2.396400000000000000e+07
1.171351000000000000e+06,3.416070000000000000e+05,-6.749000000000000000e+03,2.396406000000000000e+07
1.171181000000000000e+06,3.413640000000000000e+05,-6.691000000000000000e+03,2.396622000000000000e+07
1.171199000000000000e+06,3.414720000000000000e+05,-6.685000000000000000e+03,2.396796000000000000e+07
1.171312000000000000e+06,3.414900000000000000e+05,-6.693000000000000000e+03,2.396808000000000000e+07
1.171169000000000000e+06,3.414040000000000000e+05,-6.714000000000000000e+03,2.396916000000000000e+07
1.171008000000000000e+06,3.412530000000000000e+05,-6.691000000000000000e+03,2.396946000000000000e+07
1.171108000000000000e+06,3.413190000000000000e+05,-6.684000000000000000e+03,2.396958000000000000e+07
1.171041000000000000e+06,3.411790000000000000e+05,-6.707000000000000000e+03,2.396976000000000000e+07
1.171218000000000000e+06,3.414010000000000000e+05,-6.697000000000000000e+03,2.397018000000000000e+07
1.171114000000000000e+06,3.414180000000000000e+05,-6.711000000000000000e+03,2.397024000000000000e+07
1.171150000000000000e+06,3.413830000000000000e+05,-6.687000000000000000e+03,2.397234000000000000e+07
1.171053000000000000e+06,3.413340000000000000e+05,-6.687000000000000000e+03,2.397240000000000000e+07
1.171082000000000000e+06,3.413620000000000000e+05,-6.753000000000000000e+03,2.397318000000000000e+07
1.171053000000000000e+06,3.413760000000000000e+05,-6.701000000000000000e+03,2.397414000000000000e+07
1.171267000000000000e+06,3.415320000000000000e+05,-6.661000000000000000e+03,2.397654000000000000e+07
1.171087000000000000e+06,3.414340000000000000e+05,-6.715000000000000000e+03,2.397786000000000000e+07
1.171304000000000000e+06,3.415540000000000000e+05,-6.738000000000000000e+03,2.397996000000000000e+07
1.171170000000000000e+06,3.414440000000000000e+05,-6.668000000000000000e+03,2.398224000000000000e+07
1.171060000000000000e+06,3.413100000000000000e+05,-6.647000000000000000e+03,2.398350000000000000e+07
1.171243000000000000e+06,3.414340000000000000e+05,-6.699000000000000000e+03,2.398422000000000000e+07
1.171235000000000000e+06,3.414950000000000000e+05,-6.673000000000000000e+03,2.398590000000000000e+07
1.171076000000000000e+06,3.416880000000000000e+05,-6.597000000000000000e+03,2.398614000000000000e+07
1.171157000000000000e+06,3.413050000000000000e+05,-6.680000000000000000e+03,2.398776000000000000e+07
1.171099000000000000e+06,3.414010000000000000e+05,-6.689000000000000000e+03,2.399448000000000000e+07
1.171086000000000000e+06,3.413720000000000000e+05,-6.678000000000000000e+03,2.399928000000000000e+07
1.171244000000000000e+06,3.414310000000000000e+05,-6.749000000000000000e+03,2.401752000000000000e+07
1.171176000000000000e+06,3.415400000000000000e+05,-6.676000000000000000e+03,2.402118000000000000e+07
1.171258000000000000e+06,3.414380000000000000e+05,-6.641000000000000000e+03,2.402700000000000000e+07
1.171170000000000000e+06,3.414980000000000000e+05,-6.721000000000000000e+03,2.406630000000000000e+07
1.171194000000000000e+06,3.415420000000000000e+05,-6.692000000000000000e+03,2.406774000000000000e+07
1.171213000000000000e+06,3.413870000000000000e+05,-6.739000000000000000e+03,2.407140000000000000e+07
1.171220000000000000e+06,3.414400000000000000e+05,-6.684000000000000000e+03,2.409384000000000000e+07
1.171088000000000000e+06,3.415110000000000000e+05,-6.591000000000000000e+03,2.495532000000000000e+07
1.171117000000000000e+06,3.415350000000000000e+05,-6.425000000000000000e+03,2.839314000000000000e+07
1.171139000000000000e+06,3.415410000000000000e+05,-6.432000000000000000e+03,2.839332000000000000e+07
1.171059000000000000e+06,3.415010000000000000e+05,-6.658000000000000000e+03,4.445850000000000000e+07
