1.170914000000000000e+06,3.418560000000000000e+05,-6.698000000000000000e+03,1.017855000000000000e+08
1.170985000000000000e+06,3.419070000000000000e+05,-6.599000000000000000e+03,1.017856800000000000e+08
1.170996000000000000e+06,3.419860000000000000e+05,-6.700000000000000000e+03,1.017858000000000000e+08
1.170958000000000000e+06,3.420000000000000000e+05,-6.648000000000000000e+03,1.017978600000000000e+08
1.170903000000000000e+06,3.418170000000000000e+05,-6.583000000000000000e+03,1.019194200000000000e+08
1.171064000000000000e+06,3.420070000000000000e+05,-6.603000000000000000e+03,1.019487600000000000e+08
1.171081000000000000e+06,3.419570000000000000e+05,-6.658000000000000000e+03,1.019757600000000000e+08
1.170988000000000000e+06,3.420120000000000000e+05,-6.552000000000000000e+03,1.019757600000000000e+08
1.170983000000000000e+06,3.419680000000000000e+05,-6.596000000000000000e+03,1.020607800000000000e+08
1.171005000000000000e+06,3.419440000000000000e+05,-6.596000000000000000e+03,1.020898200000000000e+08
1.171004000000000000e+06,3.420090000000000000e+05,-6.634000000000000000e+03,1.021467000000000000e+08
1.170979000000000000e+06,3.419800000000000000e+05,-6.613000000000000000e+03,1.021467000000000000e+08
1.170937000000000000e+06,3.419570000000000000e+05,-6.512000000000000000e+03,1.021824600000000000e+08
1.170937000000000000e+06,3.418660000000000000e+05,-6.574000000000000000e+03,1.026399000000000000e+08
1.170852000000000000e+06,3.418560000000000000e+05,-6.639000000000000000e+03,1.027824600000000000e+08
1.170969000000000000e+06,3.419800000000000000e+05,-6.591000000000000000e+03,1.027924800000000000e+08
1.170969000000000000e+06,3.419020000000000000e+05,-6.607000000000000000e+03,1.034288400000000000e+08
1.170890000000000000e+06,3.417850000000000000e+05,-6.575000000000000000e+03,1.038028200000000000e+08
