1.170812000000000000e+06,3.419440000000000000e+05,-6.752000000000000000e+03,1.739828400000000000e+08
1.170819000000000000e+06,3.420030000000000000e+05,-6.487000000000000000e+03,1.744408800000000000e+08
1.170951000000000000e+06,3.417800000000000000e+05,-6.584000000000000000e+03,1.786579800000000000e+08
1.170824000000000000e+06,3.420860000000000000e+05,-6.622000000000000000e+03,1.808030400000000000e+08
1.170955000000000000e+06,3.421000000000000000e+05,-6.569000000000000000e+03,1.808030400000000000e+08
1.170833000000000000e+06,3.420730000000000000e+05,-6.696000000000000000e+03,1.808030400000000000e+08
1.170806000000000000e+06,3.419090000000000000e+05,-6.512000000000000000e+03,1.856418600000000000e+08
1.170909000000000000e+06,3.418280000000000000e+05,-6.595000000000000000e+03,1.869838800000000000e+08
1.170988000000000000e+06,3.419460000000000000e+05,-6.601000000000000000e+03,1.939514400000000000e+08
1.171018000000000000e+06,3.419390000000000000e+05,-6.589000000000000000e+03,1.939515600000000000e+08
1.171023000000000000e+06,3.420620000000000000e+05,-6.576000000000000000e+03,1.939515600000000000e+08
1.171044000000000000e+06,3.420570000000000000e+05,-6.584000000000000000e+03,1.939817400000000000e+08
1.170962000000000000e+06,3.420050000000000000e+05,-6.572000000000000000e+03,1.939818000000000000e+08
1.171018000000000000e+06,3.421230000000000000e+05,-6.637000000000000000e+03,1.940892000000000000e+08
