1.168465000000000000e+06,3.397730000000000000e+05,-6.633000000000000000e+03,2.314686000000000000e+07
1.168396000000000000e+06,3.397440000000000000e+05,-6.651000000000000000e+03,2.314686000000000000e+07
1.168412000000000000e+06,3.397340000000000000e+05,-6.630000000000000000e+03,2.342298000000000000e+07
1.168330000000000000e+06,3.397940000000000000e+05,-6.625000000000000000e+03,2.354190000000000000e+07
1.168463000000000000e+06,3.397600000000000000e+05,-6.616000000000000000e+03,2.933190000000000000e+07
1.168447000000000000e+06,3.396950000000000000e+05,-6.651000000000000000e+03,2.933196000000000000e+07
1.168476000000000000e+06,3.395370000000000000e+05,-6.773000000000000000e+03,2.952498000000000000e+07
1.168532000000000000e+06,3.399800000000000000e+05,-6.457000000000000000e+03,3.520242000000000000e+07
1.168628000000000000e+06,3.397870000000000000e+05,-6.551000000000000000e+03,3.600528000000000000e+07
1.168296000000000000e+06,3.403140000000000000e+05,-6.632000000000000000e+03,4.254006000000000000e+07
1.167878000000000000e+06,3.405040000000000000e+05,-6.570000000000000000e+03,4.256580000000000000e+07
1.168018000000000000e+06,3.404820000000000000e+05,-6.572000000000000000e+03,4.256868000000000000e+07
1.167962000000000000e+06,3.405070000000000000e+05,-6.568000000000000000e+03,4.256874000000000000e+07
1.168691000000000000e+06,3.401020000000000000e+05,-6.551000000000000000e+03,4.257150000000000000e+07
1.168466000000000000e+06,3.403250000000000000e+05,-6.576000000000000000e+03,4.258842000000000000e+07
1.168059000000000000e+06,3.405710000000000000e+05,-6.389000000000000000e+03,4.726992000000000000e+07
1.168156000000000000e+06,3.405030000000000000e+05,-6.383000000000000000e+03,4.727124000000000000e+07
1.168219000000000000e+06,3.404760000000000000e+05,-6.378000000000000000e+03,4.728822000000000000e+07
1.168120000000000000e+06,3.404860000000000000e+05,-6.404000000000000000e+03,4.729638000000000000e+07
1.168161000000000000e+06,3.404740000000000000e+05,-6.424000000000000000e+03,4.729770000000000000e+07
1.168128000000000000e+06,3.405050000000000000e+05,-6.411000000000000000e+03,4.730820000000000000e+07
1.168185000000000000e+06,3.404980000000000000e+05,-6.365000000000000000e+03,5.208684000000000000e+07
1.168074000000000000e+06,3.403620000000000000e+05,-6.397000000000000000e+03,5.610756000000000000e+07
1.168129000000000000e+06,3.404380000000000000e+05,-6.298000000000000000e+03,5.610756000000000000e+07
1.168067000000000000e+06,3.404490000000000000e+05,-6.349000000000000000e+03,5.610768000000000000e+07
1.167770000000000000e+06,3.406330000000000000e+05,-6.429000000000000000e+03,5.628702000000000000e+07
1.167830000000000000e+06,3.406180000000000000e+05,-6.300000000000000000e+03,5.630478000000000000e+07
1.168020000000000000e+06,3.404510000000000000e+05,-6.150000000000000000e+03,5.753712000000000000e+07
1.167908000000000000e+06,3.405170000000000000e+05,-6.191000000000000000e+03,5.753886000000000000e+07
1.168052000000000000e+06,3.404180000000000000e+05,-6.166000000000000000e+03,5.753892000000000000e+07
1.167956000000000000e+06,3.404590000000000000e+05,-6.200000000000000000e+03,5.754108000000000000e+07
1.167601000000000000e+06,3.406480000000000000e+05,-6.260000000000000000e+03,5.754198000000000000e+07
1.168065000000000000e+06,3.403540000000000000e+05,-6.130000000000000000e+03,5.754276000000000000e+07
1.167936000000000000e+06,3.405550000000000000e+05,-6.208000000000000000e+03,5.754342000000000000e+07
1.167822000000000000e+06,3.406160000000000000e+05,-6.208000000000000000e+03,5.754462000000000000e+07
1.167881000000000000e+06,3.407000000000000000e+05,-6.321000000000000000e+03,5.811660000000000000e+07
1.168186000000000000e+06,3.406620000000000000e+05,-6.264000000000000000e+03,5.812026000000000000e+07
1.168005000000000000e+06,3.404780000000000000e+05,-6.300000000000000000e+03,5.812026000000000000e+07
1.168120000000000000e+06,3.397510000000000000e+05,-6.175000000000000000e+03,5.823198000000000000e+07
1.167660000000000000e+06,3.407140000000000000e+05,-6.332000000000000000e+03,5.839626000000000000e+07
1.168206000000000000e+06,3.401080000000000000e+05,-6.373000000000000000e+03,5.929770000000000000e+07
1.168166000000000000e+06,3.402580000000000000e+05,-6.394000000000000000e+03,5.929842000000000000e+07
1.168185000000000000e+06,3.400010000000000000e+05,-6.356000000000000000e+03,6.031638000000000000e+07
1.168069000000000000e+06,3.397720000000000000e+05,-6.194000000000000000e+03,6.126720000000000000e+07
1.168542000000000000e+06,3.407460000000000000e+05,-6.235000000000000000e+03,6.364836000000000000e+07
1.168306000000000000e+06,3.407330000000000000e+05,-6.238000000000000000e+03,6.367260000000000000e+07
1.168247000000000000e+06,3.406620000000000000e+05,-6.219000000000000000e+03,6.367260000000000000e+07
1.168169000000000000e+06,3.407350000000000000e+05,-6.258000000000000000e+03,6.496344000000000000e+07
1.168636000000000000e+06,3.401970000000000000e+05,-6.258000000000000000e+03,6.514626000000000000e+07
1.168928000000000000e+06,3.398040000000000000e+05,-6.236000000000000000e+03,6.685230000000000000e+07
1.167892000000000000e+06,3.405180000000000000e+05,-6.301000000000000000e+03,6.737382000000000000e+07
1.168019000000000000e+06,3.404450000000000000e+05,-6.230000000000000000e+03,6.738888000000000000e+07
1.167775000000000000e+06,3.402920000000000000e+05,-6.246000000000000000e+03,6.738954000000000000e+07
1.168057000000000000e+06,3.403890000000000000e+05,-6.325000000000000000e+03,6.739206000000000000e+07
1.168018000000000000e+06,3.398380000000000000e+05,-6.219000000000000000e+03,6.742008000000000000e+07
1.167870000000000000e+06,3.405040000000000000e+05,-6.296000000000000000e+03,6.744168000000000000e+07
