1.171587000000000000e+06,3.425910000000000000e+05,-6.597000000000000000e+03,8.323500000000000000e+06
1.171348000000000000e+06,3.420990000000000000e+05,-6.781000000000000000e+03,1.086690000000000000e+07
1.171002000000000000e+06,3.422720000000000000e+05,-6.905000000000000000e+03,1.585380000000000000e+07
1.171527000000000000e+06,3.425620000000000000e+05,-6.533000000000000000e+03,2.338896000000000000e+07
1.171628000000000000e+06,3.429820000000000000e+05,-6.347000000000000000e+03,2.368224000000000000e+07
1.171511000000000000e+06,3.419190000000000000e+05,-6.741000000000000000e+03,2.396208000000000000e+07
1.171579000000000000e+06,3.420310000000000000e+05,-6.731000000000000000e+03,2.397390000000000000e+07
1.171386000000000000e+06,3.427050000000000000e+05,-6.597000000000000000e+03,2.460846000000000000e+07
1.170595000000000000e+06,3.423220000000000000e+05,-6.581000000000000000e+03,3.634740000000000000e+06
1.170549000000000000e+06,3.422770000000000000e+05,-6.572000000000000000e+03,3.634800000000000000e+06
1.171214000000000000e+06,3.418800000000000000e+05,-6.442000000000000000e+03,3.852300000000000000e+06
1.170929000000000000e+06,3.420340000000000000e+05,-6.497000000000000000e+03,4.958520000000000000e+06
1.170767000000000000e+06,3.423410000000000000e+05,-6.458000000000000000e+03,5.265660000000000000e+06
1.170736000000000000e+06,3.422010000000000000e+05,-6.473000000000000000e+03,5.279040000000000000e+06
1.171219000000000000e+06,3.417700000000000000e+05,-6.616000000000000000e+03,5.336400000000000000e+06
1.171221000000000000e+06,3.420080000000000000e+05,-6.560000000000000000e+03,5.344080000000000000e+06
1.170738000000000000e+06,3.421630000000000000e+05,-6.426000000000000000e+03,5.357520000000000000e+06
1.170706000000000000e+06,3.421260000000000000e+05,-6.460000000000000000e+03,5.358360000000000000e+06
1.170570000000000000e+06,3.423450000000000000e+05,-6.452000000000000000e+03,5.371860000000000000e+06
1.171029000000000000e+06,3.419590000000000000e+05,-6.453000000000000000e+03,5.913060000000000000e+06
1.170578000000000000e+06,3.429000000000000000e+05,-6.328000000000000000e+03,5.960820000000000000e+06
1.171100000000000000e+06,3.422170000000000000e+05,-6.481000000000000000e+03,5.995560000000000000e+06
1.170602000000000000e+06,3.423160000000000000e+05,-6.546000000000000000e+03,6.060540000000000000e+06
1.170621000000000000e+06,3.424200000000000000e+05,-6.693000000000000000e+03,6.060540000000000000e+06
1.170657000000000000e+06,3.422970000000000000e+05,-6.706000000000000000e+03,6.060540000000000000e+06
1.170453000000000000e+06,3.424720000000000000e+05,-6.435000000000000000e+03,6.060600000000000000e+06
1.170615000000000000e+06,3.423580000000000000e+05,-6.524000000000000000e+03,6.060660000000000000e+06
1.171199000000000000e+06,3.416870000000000000e+05,-6.615000000000000000e+03,6.108120000000000000e+06
1.171085000000000000e+06,3.420770000000000000e+05,-6.610000000000000000e+03,6.143280000000000000e+06
1.171178000000000000e+06,3.423560000000000000e+05,-6.576000000000000000e+03,6.212640000000000000e+06
1.171188000000000000e+06,3.421240000000000000e+05,-6.460000000000000000e+03,6.232500000000000000e+06
1.170702000000000000e+06,3.424490000000000000e+05,-6.573000000000000000e+03,6.239040000000000000e+06
1.170765000000000000e+06,3.423630000000000000e+05,-6.513000000000000000e+03,6.244380000000000000e+06
1.170679000000000000e+06,3.423590000000000000e+05,-6.574000000000000000e+03,6.313320000000000000e+06
1.170597000000000000e+06,3.423010000000000000e+05,-6.598000000000000000e+03,6.318660000000000000e+06
1.170720000000000000e+06,3.422760000000000000e+05,-6.633000000000000000e+03,6.318660000000000000e+06
1.170576000000000000e+06,3.424300000000000000e+05,-6.544000000000000000e+03,6.318660000000000000e+06
1.170755000000000000e+06,3.423000000000000000e+05,-6.668000000000000000e+03,6.319080000000000000e+06
1.170490000000000000e+06,3.424370000000000000e+05,-6.693000000000000000e+03,6.321900000000000000e+06
1.170679000000000000e+06,3.423320000000000000e+05,-6.599000000000000000e+03,6.321960000000000000e+06
1.170755000000000000e+06,3.423250000000000000e+05,-6.644000000000000000e+03,6.322140000000000000e+06
1.170686000000000000e+06,3.423740000000000000e+05,-6.612000000000000000e+03,6.322140000000000000e+06
1.170659000000000000e+06,3.423800000000000000e+05,-6.623000000000000000e+03,6.322140000000000000e+06
1.170605000000000000e+06,3.424120000000000000e+05,-6.565000000000000000e+03,6.322200000000000000e+06
1.170656000000000000e+06,3.423610000000000000e+05,-6.594000000000000000e+03,6.322260000000000000e+06
1.170608000000000000e+06,3.423530000000000000e+05,-6.589000000000000000e+03,6.322320000000000000e+06
1.170614000000000000e+06,3.423220000000000000e+05,-6.598000000000000000e+03,6.322320000000000000e+06
1.170681000000000000e+06,3.424220000000000000e+05,-6.603000000000000000e+03,6.348120000000000000e+06
1.170761000000000000e+06,3.423530000000000000e+05,-6.629000000000000000e+03,6.348120000000000000e+06
1.170665000000000000e+06,3.423640000000000000e+05,-6.742000000000000000e+03,6.353400000000000000e+06
1.170870000000000000e+06,3.423430000000000000e+05,-6.675000000000000000e+03,6.423120000000000000e+06
1.170683000000000000e+06,3.423840000000000000e+05,-6.638000000000000000e+03,6.460800000000000000e+06
1.170691000000000000e+06,3.424090000000000000e+05,-6.618000000000000000e+03,6.461640000000000000e+06
1.170819000000000000e+06,3.424110000000000000e+05,-6.645000000000000000e+03,6.462000000000000000e+06
1.170658000000000000e+06,3.423450000000000000e+05,-6.579000000000000000e+03,6.462060000000000000e+06
1.170779000000000000e+06,3.423100000000000000e+05,-6.624000000000000000e+03,6.462060000000000000e+06
1.170661000000000000e+06,3.423730000000000000e+05,-6.581000000000000000e+03,6.462060000000000000e+06
1.170657000000000000e+06,3.423480000000000000e+05,-6.591000000000000000e+03,6.462120000000000000e+06
1.170700000000000000e+06,3.424320000000000000e+05,-6.569000000000000000e+03,6.462120000000000000e+06
1.170775000000000000e+06,3.423700000000000000e+05,-6.761000000000000000e+03,6.462240000000000000e+06
1.170671000000000000e+06,3.423920000000000000e+05,-6.593000000000000000e+03,6.462300000000000000e+06
1.170703000000000000e+06,3.424070000000000000e+05,-6.600000000000000000e+03,6.462360000000000000e+06
1.170709000000000000e+06,3.424400000000000000e+05,-6.585000000000000000e+03,6.462360000000000000e+06
1.170676000000000000e+06,3.423990000000000000e+05,-6.593000000000000000e+03,6.462720000000000000e+06
1.170671000000000000e+06,3.424070000000000000e+05,-6.604000000000000000e+03,6.462720000000000000e+06
1.170667000000000000e+06,3.423830000000000000e+05,-6.628000000000000000e+03,6.462720000000000000e+06
1.170689000000000000e+06,3.423860000000000000e+05,-6.633000000000000000e+03,6.462780000000000000e+06
1.170718000000000000e+06,3.423940000000000000e+05,-6.589000000000000000e+03,6.462780000000000000e+06
1.170665000000000000e+06,3.423700000000000000e+05,-6.613000000000000000e+03,6.462840000000000000e+06
1.170674000000000000e+06,3.423760000000000000e+05,-6.603000000000000000e+03,6.462840000000000000e+06
1.170655000000000000e+06,3.423190000000000000e+05,-6.580000000000000000e+03,6.462900000000000000e+06
1.170759000000000000e+06,3.425090000000000000e+05,-6.579000000000000000e+03,6.462900000000000000e+06
1.170722000000000000e+06,3.423950000000000000e+05,-6.566000000000000000e+03,6.462900000000000000e+06
1.170676000000000000e+06,3.424100000000000000e+05,-6.622000000000000000e+03,6.462900000000000000e+06
1.170662000000000000e+06,3.424220000000000000e+05,-6.579000000000000000e+03,6.462900000000000000e+06
1.170715000000000000e+06,3.424310000000000000e+05,-6.581000000000000000e+03,6.462900000000000000e+06
1.170738000000000000e+06,3.423890000000000000e+05,-6.589000000000000000e+03,6.462900000000000000e+06
1.170686000000000000e+06,3.423930000000000000e+05,-6.604000000000000000e+03,6.462960000000000000e+06
1.170714000000000000e+06,3.424120000000000000e+05,-6.594000000000000000e+03,6.462960000000000000e+06
1.170715000000000000e+06,3.424880000000000000e+05,-6.588000000000000000e+03,6.462960000000000000e+06
1.170686000000000000e+06,3.424440000000000000e+05,-6.598000000000000000e+03,6.462960000000000000e+06
1.170663000000000000e+06,3.424190000000000000e+05,-6.607000000000000000e+03,6.462960000000000000e+06
1.170669000000000000e+06,3.423970000000000000e+05,-6.622000000000000000e+03,6.462960000000000000e+06
1.170695000000000000e+06,3.424870000000000000e+05,-6.558000000000000000e+03,6.463020000000000000e+06
1.170690000000000000e+06,3.424120000000000000e+05,-6.559000000000000000e+03,6.463080000000000000e+06
1.170662000000000000e+06,3.423760000000000000e+05,-6.583000000000000000e+03,6.463080000000000000e+06
1.170704000000000000e+06,3.424180000000000000e+05,-6.607000000000000000e+03,6.463080000000000000e+06
1.170713000000000000e+06,3.424040000000000000e+05,-6.568000000000000000e+03,6.463080000000000000e+06
1.170693000000000000e+06,3.423990000000000000e+05,-6.644000000000000000e+03,6.463080000000000000e+06
1.170689000000000000e+06,3.424230000000000000e+05,-6.623000000000000000e+03,6.463080000000000000e+06
